time,queriespersecond_1,queriespersecond_2,queriespersecond_3,selectqueries_1,selectqueries_2,selectqueries_3,writequeries_1,writequeries_2,writequeries_3,durationqueries_1,durationqueries_2,durationqueries_3,bindpreparequeries_1,bindpreparequeries_2,bindpreparequeries_3,connectionspersecond_1,connectionspersecond_2,connectionspersecond_3,sessionspersecond_1,sessionspersecond_2,sessionspersecond_3,checkpointwritebuffers_1,checkpointfiles_1,checkpointfiles_2,checkpointfiles_3,checkpointdistance_1,checkpointdistance_2,temporarydata_1,temporaryfile_1,autovacuum_1,autovacuum_2
1354775400000,310.0,174.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.289,383.218,4030.109,0.0,0.0,0.0,81.0,40.0,0.0,6.0,0.0,0.0,5050.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
1354775700000,303.0,182.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.736,593.164,668.93,0.0,0.0,0.0,92.0,41.0,0.0,8.0,0.0,0.0,139757.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
1354776000000,341.0,186.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.029,695.493,734.745,0.0,0.0,0.0,93.0,41.0,0.0,7.0,0.0,0.0,4278.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354776300000,362.0,184.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.358,650.719,3567.855,0.0,0.0,0.0,109.0,42.0,0.0,6.0,0.0,0.0,5338.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
1354776600000,310.0,187.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.095,473.516,873.467,0.0,0.0,0.0,84.0,43.0,0.0,7.0,0.0,0.0,140412.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
1354776900000,335.0,186.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.382,601.58,697.321,0.0,0.0,0.0,97.0,43.0,0.0,6.0,0.0,0.0,4296.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354777200000,394.0,194.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,18.972,480.18,1288.06,0.0,0.0,0.0,101.0,46.0,0.0,18.0,0.0,0.0,3454.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0
1354777500000,388.0,189.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,30.05,426.435,1771.052,0.0,0.0,0.0,122.0,43.0,0.0,38.0,0.0,0.0,143638.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,1.0
1354777800000,339.0,190.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,12.746,444.506,594.219,0.0,0.0,0.0,93.0,43.0,0.0,7.0,0.0,0.0,128111.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0
1354778100000,359.0,196.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.386,523.306,660.305,0.0,0.0,0.0,90.0,45.0,0.0,8.0,0.0,0.0,53570.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
1354778400000,397.0,201.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.377,543.151,350.935,0.0,0.0,0.0,92.0,45.0,0.0,9.0,0.0,0.0,5763.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354778700000,349.0,196.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.305,687.885,343.816,0.0,0.0,0.0,94.0,43.0,0.0,5.0,0.0,0.0,5708.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354779000000,386.0,199.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.264,736.597,705.937,0.0,0.0,0.0,81.0,44.0,0.0,5.0,0.0,0.0,3357.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354779300000,418.0,202.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.444,645.823,784.905,0.0,0.0,0.0,119.0,46.0,0.0,7.0,0.0,0.0,2962.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
1354779600000,356.0,206.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.433,548.024,5417.991,0.0,0.0,0.0,89.0,45.0,0.0,6.0,0.0,0.0,4807.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1354779900000,356.0,202.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.397,857.195,722.357,0.0,0.0,0.0,90.0,44.0,0.0,5.0,0.0,0.0,54249.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
1354780200000,465.0,213.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.209,560.406,11.844,0.0,0.0,0.0,90.0,47.0,0.0,7.0,0.0,0.0,57492.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354780500000,364.0,206.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.705,448.931,724.077,0.0,0.0,0.0,101.0,44.0,0.0,8.0,0.0,0.0,4201.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354780800000,467.0,224.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,15.754,738.144,2455.085,0.0,18.0,18.0,98.0,49.0,0.0,15.0,0.0,0.0,15787.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
1354781100000,385.0,207.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.362,698.902,787.65,0.0,0.0,0.0,97.0,44.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354781400000,345.0,211.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.196,492.181,775.853,0.0,0.0,0.0,94.0,46.0,0.0,6.0,0.0,0.0,113818.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1354781700000,363.0,211.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.252,742.378,811.546,0.0,0.0,0.0,94.0,47.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354782000000,444.0,223.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.378,969.432,776.11,0.0,0.0,0.0,102.0,49.0,0.0,7.0,0.0,0.0,3145.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354782300000,459.0,229.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.036,1094.453,786.739,0.0,0.0,0.0,107.0,51.0,0.0,7.0,0.0,0.0,3110.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354782600000,430.0,226.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.061,506.274,808.92,0.0,0.0,0.0,117.0,49.0,0.0,7.0,0.0,0.0,4151.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354782900000,396.0,235.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.306,565.551,722.452,0.0,0.0,0.0,102.0,52.0,0.0,10.0,0.0,0.0,3275.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354783200000,417.0,235.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.355,493.264,773.243,0.0,0.0,0.0,101.0,52.0,0.0,6.0,0.0,0.0,2146.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354783500000,394.0,230.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.032,9805.971,5587.511,0.0,0.0,0.0,106.0,51.0,0.0,7.0,0.0,0.0,7417.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,2.0,1.0
1354783800000,444.0,233.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.493,1170.25,1685.417,0.0,0.0,0.0,135.0,52.0,0.0,8.0,0.0,0.0,118104.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,5.0,1.0
1354784100000,518.0,243.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.506,1153.292,24.586,0.0,0.0,0.0,107.0,53.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
1354784400000,440.0,241.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.033,677.382,409.103,0.0,10.0,10.0,110.0,55.0,0.0,10.0,0.0,0.0,141871.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0
1354784700000,360.0,229.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.867,576.898,671.701,0.0,0.0,0.0,96.0,53.0,0.0,6.0,0.0,0.0,6320.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0
1354785000000,432.0,228.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.637,646.593,819.226,0.0,0.0,0.0,116.0,52.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1354785300000,388.0,230.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.531,609.079,379.389,0.0,0.0,0.0,105.0,50.0,0.0,7.0,0.0,0.0,3913.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0
1354785600000,439.0,230.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.659,455.573,766.665,0.0,0.0,0.0,103.0,50.0,0.0,21.0,0.0,0.0,3038.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
1354785900000,496.0,240.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.439,592.184,14.482,0.0,0.0,0.0,89.0,53.0,0.0,6.0,0.0,0.0,3151.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0
1354786200000,457.0,229.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.76,679.1,5143.757,0.0,0.0,0.0,113.0,48.0,0.0,8.0,0.0,0.0,3352.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,1.0
1354786500000,574.0,254.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.065,432.186,811.624,0.0,2.0,2.0,108.0,50.0,0.0,8.0,0.0,0.0,121663.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,3.0,0.0
1354786800000,436.0,233.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.475,453.708,813.973,0.0,0.0,0.0,110.0,48.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1354787100000,409.0,232.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.736,609.151,747.133,0.0,0.0,0.0,103.0,50.0,0.0,7.0,0.0,0.0,2637.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354787400000,408.0,237.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.753,858.474,812.381,0.0,0.0,0.0,109.0,51.0,0.0,8.0,0.0,0.0,2194.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354787700000,491.0,231.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.481,661.887,809.213,0.0,0.0,0.0,114.0,51.0,0.0,9.0,0.0,0.0,4871.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1354788000000,476.0,255.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.995,589.168,1.034,0.0,0.0,0.0,103.0,54.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354788300000,487.0,227.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.608,410.1,0.0,0.0,0.0,0.0,122.0,48.0,0.0,8.0,0.0,0.0,2182.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354788600000,462.0,239.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.568,479.189,795.447,0.0,0.0,0.0,99.0,50.0,0.0,7.0,0.0,0.0,4031.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354788900000,422.0,233.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.621,984.269,689.693,0.0,0.0,0.0,105.0,50.0,0.0,8.0,0.0,0.0,4144.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1354789200000,457.0,234.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.31,560.654,23632.889,0.0,0.0,0.0,105.0,48.0,0.0,9.0,0.0,0.0,2632.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
1354789500000,508.0,234.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,14.462,618.722,672.394,0.0,0.0,0.0,108.0,47.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354789800000,518.0,233.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.491,462.252,370.698,0.0,0.0,0.0,125.0,49.0,0.0,9.0,0.0,0.0,143370.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
1354790100000,422.0,232.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.695,606.163,603.28,0.0,0.0,0.0,105.0,51.0,0.0,22.0,0.0,0.0,2790.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354790400000,385.0,238.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.499,465.913,331.955,0.0,0.0,0.0,103.0,53.0,0.0,7.0,0.0,0.0,4225.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354790700000,633.0,225.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.466,513.288,22205.245,0.0,0.0,0.0,122.0,44.0,0.0,28.0,0.0,0.0,4181.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
1354791000000,602.0,245.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.789,697.275,1081.398,0.0,0.0,0.0,129.0,46.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354791300000,420.0,232.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.286,545.059,817.015,0.0,0.0,0.0,105.0,46.0,0.0,10.0,0.0,0.0,121509.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1354791600000,489.0,245.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.423,437.262,332.848,0.0,1.0,1.0,116.0,55.0,0.0,7.0,0.0,0.0,2021.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354791900000,402.0,235.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.58,436.883,706.924,0.0,0.0,0.0,95.0,53.0,0.0,5.0,0.0,0.0,2021.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354792200000,432.0,229.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.723,524.539,840.269,0.0,0.0,0.0,101.0,51.0,0.0,7.0,0.0,0.0,4410.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1354792500000,435.0,236.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.796,754.516,1055.473,0.0,0.0,0.0,98.0,51.0,0.0,8.0,0.0,0.0,1670.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354792800000,402.0,240.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.563,606.256,502.157,0.0,0.0,0.0,100.0,53.0,0.0,8.0,0.0,0.0,1839.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354793100000,455.0,237.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.7,592.795,412.323,0.0,0.0,0.0,111.0,53.0,0.0,7.0,0.0,0.0,1988.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1354793400000,492.0,230.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.355,539.571,501.607,0.0,0.0,0.0,130.0,50.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354793700000,474.0,251.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.453,517.038,0.0,0.0,0.0,0.0,126.0,51.0,0.0,6.0,0.0,0.0,2576.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354794000000,491.0,243.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.64,512.062,559.353,0.0,0.0,0.0,123.0,51.0,0.0,7.0,0.0,0.0,3971.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1354794300000,446.0,241.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.689,474.733,546.841,0.0,0.0,0.0,104.0,54.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354794600000,473.0,238.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.444,414.092,0.0,0.0,0.0,0.0,122.0,52.0,0.0,9.0,0.0,0.0,3632.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1354794900000,456.0,246.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.423,579.02,459.351,0.0,0.0,0.0,115.0,52.0,0.0,7.0,0.0,0.0,1741.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354795200000,675.0,82.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,38.232,531.876,1060.901,0.0,0.0,0.0,109.0,12.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354795500000,709.0,273.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.692,477.601,493.888,0.0,0.0,0.0,137.0,47.0,0.0,19.0,0.0,0.0,3859.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1354795800000,573.0,258.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.821,612.649,478.304,0.0,0.0,0.0,130.0,48.0,0.0,10.0,0.0,0.0,1931.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354796100000,497.0,248.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,17.588,1119.382,904.447,0.0,0.0,0.0,116.0,50.0,0.0,16.0,0.0,0.0,1595.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354796400000,514.0,257.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.688,758.458,0.0,0.0,0.0,0.0,124.0,51.0,0.0,10.0,0.0,0.0,1816.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354796700000,522.0,235.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.014,644.804,812.651,0.0,0.0,0.0,108.0,46.0,0.0,7.0,0.0,0.0,1568.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354797000000,445.0,248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.706,533.642,0.0,0.0,0.0,0.0,100.0,48.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354797300000,463.0,248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.899,656.201,0.0,0.0,0.0,0.0,101.0,51.0,0.0,8.0,0.0,0.0,3961.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1354797600000,487.0,255.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.734,1098.746,0.0,0.0,0.0,0.0,110.0,52.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354797900000,476.0,244.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.887,466.526,0.0,0.0,0.0,0.0,107.0,52.0,0.0,9.0,0.0,0.0,4004.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1354798200000,475.0,241.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.905,981.455,0.0,0.0,0.0,0.0,100.0,50.0,0.0,7.0,0.0,0.0,1690.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354798500000,499.0,245.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.809,567.364,0.0,0.0,0.0,0.0,111.0,51.0,0.0,6.0,0.0,0.0,1853.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354798800000,451.0,250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.678,450.197,0.0,0.0,0.0,0.0,117.0,52.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354799100000,489.0,245.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.929,499.465,0.0,0.0,0.0,0.0,106.0,52.0,0.0,10.0,0.0,0.0,3821.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1354799400000,472.0,243.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.657,633.179,0.0,0.0,0.0,0.0,115.0,49.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354799700000,433.0,248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.916,626.121,329.112,0.0,0.0,0.0,101.0,52.0,0.0,8.0,0.0,0.0,3823.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1354800000000,448.0,249.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.917,779.753,0.0,0.0,0.0,0.0,101.0,52.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354800300000,404.0,246.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.82,466.274,0.0,0.0,0.0,0.0,94.0,51.0,0.0,6.0,0.0,0.0,3953.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1354800600000,448.0,251.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.89,781.441,0.0,0.0,0.0,0.0,103.0,52.0,0.0,7.0,0.0,0.0,1913.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354800900000,521.0,251.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.068,784.02,0.0,0.0,0.0,0.0,122.0,54.0,0.0,7.0,0.0,0.0,1740.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354801200000,464.0,250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.912,729.44,0.0,0.0,1.0,1.0,128.0,53.0,0.0,7.0,0.0,0.0,1794.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354801500000,453.0,249.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.927,591.595,0.0,0.0,0.0,0.0,104.0,53.0,0.0,11.0,0.0,0.0,1767.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354801800000,473.0,245.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.939,533.831,0.0,0.0,0.0,0.0,117.0,52.0,0.0,6.0,0.0,0.0,1797.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354802100000,467.0,250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.776,806.994,335.295,0.0,0.0,0.0,133.0,51.0,0.0,12.0,0.0,0.0,1719.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354802400000,447.0,257.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.866,660.454,0.0,0.0,0.0,0.0,108.0,56.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1354802700000,419.0,248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.931,641.924,0.0,0.0,0.0,0.0,108.0,53.0,0.0,7.0,0.0,0.0,2409.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354803000000,455.0,251.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.899,496.201,32286.602,0.0,0.0,0.0,105.0,54.0,0.0,9.0,0.0,0.0,2202.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354803300000,489.0,256.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.799,601.327,0.0,0.0,0.0,0.0,127.0,51.0,0.0,8.0,0.0,0.0,81223.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
1354803600000,474.0,262.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.552,622.61,0.0,0.0,0.0,0.0,104.0,50.0,0.0,8.0,0.0,0.0,45573.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1354803900000,538.0,258.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.376,486.195,0.0,0.0,0.0,0.0,143.0,46.0,0.0,6.0,0.0,0.0,1907.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354804200000,448.0,256.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.679,419.791,0.0,0.0,0.0,0.0,99.0,51.0,0.0,11.0,0.0,0.0,1667.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354804500000,502.0,275.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.439,492.351,634.182,0.0,0.0,0.0,113.0,52.0,0.0,7.0,0.0,0.0,1705.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354804800000,483.0,262.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.919,507.266,0.0,0.0,0.0,0.0,115.0,54.0,0.0,8.0,0.0,0.0,1941.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354805100000,480.0,259.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.026,467.925,0.0,0.0,0.0,0.0,107.0,53.0,0.0,8.0,0.0,0.0,1720.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1354805400000,495.0,255.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.956,786.321,0.0,0.0,0.0,0.0,143.0,55.0,0.0,8.0,0.0,0.0,1766.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1354805700000,497.0,262.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.97,906.253,0.0,0.0,0.0,0.0,132.0,55.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354806000000,536.0,269.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.137,766.458,369.959,0.0,0.0,0.0,144.0,57.0,0.0,8.0,0.0,0.0,2251.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1354806300000,466.0,255.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.899,762.502,0.0,0.0,0.0,0.0,106.0,54.0,0.0,7.0,0.0,0.0,2172.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
